129.04721,170.84633
136.66281,147.33151
140.09766,173.91306
136.39499,208.03415
135.95105,256.8272
148.81955,304.1684
147.89392,321.2975
157.5089,396.17856
157.35292,407.91678
148.75746,419.47684
164.15077,421.51352
170.72597,418.41617
171.40353,394.38882
173.37013,325.05255
176.94034,311.3428
177.32281,262.78412
179.04478,307.38892
182.37115,323.3567
184.77325,393.16336
180.22354,417.9194
190.39105,421.8028
209.4131,423.14868
198.92413,408.7522
199.30998,394.69547
206.7505,318.2473
205.4412,305.81003
216.60495,256.9655
216.56331,209.42346
211.11334,175.3023
218.51367,146.52481
227.78989,169.49353
260.52936,222.25446
266.1856,245.8347
275.8374,235.22113
269.42194,216.57422
242.70245,160.59972
233.7037,124.95012
223.1932,105.52564
191.29294,92.77634
191.85577,83.078995
195.43979,76.2664
197.78139,67.54593
193.37239,48.15607
220.27348,93.482216
209.6149,100.2093
208.17014,115.95295
207.92392,124.559975
212.06595,130.147
212.87482,142.36673
187.0222,155.61536
175.93256,175.69418
166.65024,200.34088
146.15005,248.10843
139.62929,260.2696
146.89366,267.86148
152.75829,252.40892
180.99094,208.55684
189.7438,188.23015
193.80035,208.30371
188.30995,238.18332
185.99686,283.30045
197.97394,326.1369
198.91362,339.6867
207.17163,402.96445
208.03525,413.60263
200.17856,427.4031
211.99199,422.4851
218.03168,421.5339
218.63068,402.98938
222.60051,344.74463
225.75284,329.6408
223.23209,288.61847
224.10435,327.4712
226.98566,340.7879
230.20622,402.03824
227.26477,420.18637
233.24445,427.061
250.46048,426.29486
241.7264,413.9079
242.62708,402.48834
250.58139,336.27112
249.18842,326.1901
260.09607,284.33237
259.39954,240.9993
250.61053,209.43948
257.8402,187.8327
268.10724,207.87088
297.56744,251.09038
302.56726,267.83972
310.726,262.49316
304.22632,246.84074
281.29663,201.59799
272.70618,171.5133
262.95242,153.2703
236.185,140.47346
235.3524,129.32259
238.02155,123.787964
240.1584,115.881355
234.83759,100.67916
180.54471,69.99149
168.13356,77.68658
165.73155,96.40897
167.8422,105.083
170.36981,109.29616
172.61902,120.94472
143.58363,134.49876
132.85138,156.81972
123.47649,183.9978
101.15791,236.46376
93.79857,249.46368
102.59314,258.9292
108.50233,241.56677
139.12674,191.8498
147.24112,170.29549
151.92111,194.56241
146.24678,226.22711
145.00374,271.6256
155.69778,317.71954
156.8814,332.36987
165.27963,401.247
165.34427,411.41846
155.84036,424.8926
170.16203,423.45728
176.28122,420.53418
176.5845,400.57104
179.87105,336.1101
182.21005,321.88602
184.22125,277.90027
186.3689,319.4447
188.82303,334.8215
192.14403,399.2808
188.89108,419.15952
197.09515,424.73608
213.11725,425.04648
203.82407,412.51096
204.03363,399.9909
211.8197,329.66022
211.23132,318.99738
221.09335,273.5861
219.46964,229.02905
214.48347,195.42401
220.57095,168.9169
231.9773,191.46002
262.07214,239.28839
266.5912,258.99463
275.80927,251.92883
269.6673,234.96446
245.70131,183.9127
235.55826,152.18747
224.87997,133.97905
197.08829,120.4555
196.4368,109.94466
198.88538,104.154976
201.44823,95.473694
196.80814,78.41607
187.92657,36.508526
174.52022,46.98607
171.32516,67.525764
173.39258,78.256905
176.6572,83.16403
180.00485,93.767426
147.70692,105.70167
136.18237,130.04141
127.50018,159.98907
101.6144,218.51599
93.82347,233.10725
103.51586,244.15886
110.58006,224.26425
144.35933,170.86905
150.84094,148.94067
154.55516,173.6105
150.34616,207.92795
150.25072,257.9621
163.42409,304.68524
163.26218,321.64062
173.2385,396.6669
173.14069,408.8523
164.64806,420.3448
180.02066,421.9413
187.12585,418.50247
187.12381,394.66214
190.7275,325.85373
193.56636,311.324
191.54947,263.29343
192.86752,307.47546
196.3008,323.2789
198.67844,393.8047
194.33081,418.31046
204.16792,422.37296
224.0245,423.95978
212.91354,409.29422
214.04883,395.3513
220.38635,318.34308
220.68867,305.36224
232.67377,257.99393
233.36491,209.51398
226.07388,175.23035
233.27455,148.16077
241.81134,170.10693
275.1189,223.18985
282.3803,246.64981
291.7826,235.00243
284.89914,217.051
257.8707,160.64003
249.13474,125.08681
237.32841,105.578064
206.87958,92.6884
207.52155,82.99069
210.68509,76.19801
212.49323,67.20477
207.77249,48.08333
193.7024,65.549416
180.51901,73.68904
178.12424,91.60091
179.86356,101.04706
182.30365,105.373566
184.10455,117.34459
154.97089,130.79242
144.32741,153.86188
135.25177,181.59512
112.09168,235.45312
104.06435,248.29211
113.07855,256.91376
119.0998,239.88007
149.93248,188.7726
159.25327,166.90627
163.67368,192.47113
158.727,223.67651
156.82056,269.8698
166.63004,316.45923
167.20059,331.53003
173.53249,401.02676
173.75465,411.4151
164.2111,424.44452
178.45712,423.3689
184.29527,421.49387
184.13464,400.28738
188.59456,336.08408
191.96431,320.7468
197.03085,276.58786
201.1545,318.83197
203.8601,334.18494
207.83713,400.18732
204.81781,419.82645
212.55264,424.961
228.95206,424.67474
219.28276,412.73212
219.46863,399.59277
225.76889,328.0365
224.26215,317.0136
233.01003,271.78918
231.38997,226.6672
226.11868,192.97339
232.8024,165.43185
245.22377,188.16075
275.04535,237.49481
279.84158,257.41275
288.3731,250.12973
281.9801,233.04845
258.65442,181.35295
248.88522,149.10165
238.00113,130.18814
209.55014,117.10251
208.87311,106.37509
211.31717,99.87339
214.10646,92.02799
209.52284,74.65294
161.73041,67.120224
148.36514,76.40701
145.66458,93.05978
147.89175,103.30788
150.18623,108.56748
151.44261,119.27374
123.73514,132.53378
113.02051,154.94049
104.02281,182.50092
80.57756,235.85027
74.039955,248.49243
81.991905,257.30365
88.257164,239.96
118.55704,190.00502
127.91788,168.85495
131.3607,193.10367
126.52608,224.38306
125.34134,270.83746
135.42474,316.22363
135.93896,331.93835
142.40567,400.1358
142.74837,411.20306
133.37068,423.5822
148.00256,422.541
153.92593,421.07343
153.79756,399.67084
157.14598,335.99976
160.5616,321.36304
164.76959,276.47308
168.58841,318.9782
171.60062,333.20773
175.0332,400.03043
171.85873,419.69705
179.71866,423.84338
196.09314,423.94586
186.84467,412.5489
186.01984,398.9783
193.30275,328.61963
191.8872,317.79623
200.93405,271.70496
199.24603,227.5419
194.67764,193.79495
201.63383,166.736
213.65726,189.09216
242.63065,237.98897
247.5294,257.29465
256.40057,250.60172
249.90564,233.24954
226.59619,182.65088
217.1893,150.47792
206.26495,131.6362
177.57188,118.21591
177.02895,108.64893
179.69783,102.50861
182.27039,93.53441
177.65201,76.32941
266.0091,89.067184
254.5856,94.580734
253.67209,110.939545
253.0196,119.23085
257.7906,123.76395
260.41147,137.51022
230.57004,149.19562
219.45029,170.40482
210.28656,196.07681
189.82642,244.14093
182.57564,257.17395
190.32814,264.17743
196.61844,248.79866
226.45193,204.16005
233.8388,182.92352
239.09833,204.54277
232.2363,233.60388
229.57414,279.63077
242.51027,323.98215
243.09598,336.79037
250.46254,401.88193
252.9069,412.3457
245.15727,425.21558
256.58395,422.1611
262.43497,420.15018
262.3463,401.4199
267.85986,341.82355
270.65033,326.63696
268.7091,285.41943
269.2739,324.93372
272.23532,339.08887
276.10623,400.01962
272.63422,418.7975
277.5456,425.68616
295.99634,425.66104
286.71954,412.74768
289.8189,400.5255
295.39215,333.77426
294.60345,323.95197
306.7616,281.07336
306.38574,236.56882
294.49872,205.53183
301.39923,183.57004
314.07742,203.70839
343.70984,247.16925
349.08456,264.90607
356.89215,258.50507
349.24994,243.59164
327.54062,197.51155
319.11444,166.86597
308.63184,147.65169
281.39166,135.01282
279.90918,124.34215
282.5301,119.27578
286.0847,111.01206
281.37762,94.869
191.8444,85.11233
180.27405,92.01534
178.56688,108.568634
180.18036,117.216385
182.85161,121.59349
184.34915,133.86559
156.58508,147.93207
146.13,168.88211
137.37096,195.149
116.339645,244.64958
108.84513,256.7021
116.53129,265.0235
121.976,248.63083
150.55663,200.82059
160.38918,179.46295
165.86494,204.04517
159.88849,234.04135
157.20346,277.83307
167.10422,322.364
167.35977,336.89044
174.35742,402.55652
174.36035,411.74002
165.49915,425.13498
178.10544,422.59885
183.58957,420.74866
183.86325,401.81955
188.39426,340.82178
190.57161,326.9238
195.69534,283.59506
199.58157,324.59824
201.98439,338.999
206.22089,400.94586
202.62659,419.15277
210.2255,425.12845
225.05217,424.9074
216.64648,413.17743
216.20465,400.94885
223.56036,333.41705
221.60724,323.44742
230.09589,279.37354
227.42831,236.69005
222.3696,203.96799
229.20966,177.99782
241.93379,200.28497
270.22784,246.16707
274.1897,264.1748
282.74518,258.5221
276.35345,242.3637
253.90378,195.25836
244.27869,164.53806
234.32288,146.49902
206.8765,132.92342
206.42078,122.2274
208.75351,116.411934
210.7504,108.72282
206.83022,92.7432
188.72682,58.50245
174.9266,66.97243
172.34085,85.76196
174.45963,95.40257
176.93628,99.80031
179.06636,111.539665
149.08646,124.68782
138.52461,148.01505
129.30688,176.3498
105.25454,231.79787
97.653465,245.20413
106.55974,254.80724
112.99727,236.75375
144.74751,184.77332
153.29713,163.0593
157.21268,188.294
152.61662,220.37262
151.46216,267.5606
162.16635,314.5769
162.54834,330.19586
169.92134,401.51984
170.03185,412.3504
160.47653,425.1883
175.43767,424.69492
181.71324,422.42426
181.88586,400.378
185.50414,334.55457
188.96251,319.38275
192.06264,274.05377
195.03455,316.98157
197.83444,332.6783
201.44806,400.20886
198.43056,420.8327
206.78677,426.03046
223.8225,425.97122
213.70255,413.73526
214.1932,400.254
220.78787,326.7718
219.81299,315.37967
229.4769,269.35352
228.24626,223.36124
223.00888,189.0285
229.45547,161.47441
240.85309,184.27377
271.9432,234.44783
277.11685,255.32518
286.22272,247.4434
279.633,229.75278
255.09097,176.43393
245.5597,143.00989
234.41309,124.429756
205.42857,111.11536
204.85353,100.75991
207.65427,94.1686
210.02304,85.9697
205.69016,67.941154
197.1837,58.32169
183.8795,66.81569
181.6286,85.722694
182.75526,95.51256
185.46556,99.96728
188.38742,111.428024
158.35022,124.656944
147.60889,147.7128
138.05264,175.27359
113.76885,230.74164
105.74295,244.94078
115.85662,254.11751
122.341995,236.089
154.93922,185.36258
162.21796,164.68037
165.60373,187.46002
160.82066,220.08968
160.00027,268.4839
171.87567,314.68372
172.43735,329.77917
180.70493,400.94827
181.21242,412.4841
172.37616,425.49222
187.06728,423.9852
193.93146,421.44733
194.15152,399.95932
198.09554,334.42218
201.07672,319.2632
200.55919,274.40604
201.90306,316.55518
205.01176,332.0789
208.47046,399.38446
205.31396,420.56503
213.22476,425.581
231.18286,426.38794
221.15701,413.08084
222.3792,399.9208
228.6337,326.54636
228.87985,314.8829
239.65253,269.5888
239.59418,223.05609
232.7229,188.73453
238.75348,163.3448
248.68518,185.258
280.59424,234.72437
287.14532,255.7273
296.1284,246.74854
289.17447,229.29456
264.02002,176.1008
254.77199,142.9562
243.25302,124.30449
214.96167,110.51466
214.81421,100.57456
217.25774,94.02056
219.46194,85.704475
214.5793,67.66118
229.71075,83.62797
218.14221,90.83449
216.42221,107.38856
216.54466,115.87663
220.56075,121.095825
221.47424,133.74641
194.2916,145.99536
183.47626,167.51917
173.81757,193.04092
152.71838,242.29407
146.02547,255.4425
153.74776,263.024
160.07846,246.88268
189.25183,201.37262
197.2385,180.41196
201.71492,201.71527
196.0034,231.98462
194.25473,277.9386
205.43785,321.6022
206.42477,335.8861
213.97101,401.1753
214.90363,412.04364
206.50444,425.35437
218.84082,421.97424
225.24516,420.1713
225.76022,401.05237
230.50801,340.80023
233.05342,325.89154
232.20787,283.50104
233.88174,323.46692
236.92094,337.5295
240.64809,400.51532
237.46553,419.20786
243.84857,425.603
261.06406,424.85956
251.82443,412.6401
253.22537,400.28552
259.9482,332.16626
258.9629,322.39203
269.8526,278.691
269.41193,234.98933
260.85593,202.75154
267.87534,180.22902
277.9541,200.42618
308.38834,245.77827
313.37213,263.4649
321.52753,257.0965
315.326,241.21162
291.81592,193.88846
282.94235,163.52118
272.67462,144.84326
245.25209,131.93738
244.83139,120.845985
247.37637,115.457344
249.54395,107.25899
244.76839,91.69441
173.99045,64.17934
160.97885,72.24331
158.4013,90.912895
160.5593,99.98877
163.2303,104.303696
165.14635,116.06865
136.0294,129.56392
125.04268,152.32452
115.81712,180.03185
92.74987,233.91812
85.68199,246.5379
94.264534,256.15826
100.41407,238.53943
130.95941,187.96164
139.81474,165.73601
144.46371,190.92105
139.26334,223.10803
138.03339,269.0415
148.55112,315.25262
149.2659,330.58768
157.53615,400.49258
157.47559,411.0968
147.55136,423.99173
162.16858,423.07794
168.60873,420.64224
168.70909,399.8281
171.6224,334.23627
174.14046,320.19037
177.51802,275.21143
180.60724,317.84305
183.03517,332.8463
186.35834,398.87177
182.70737,419.2754
191.08293,424.57947
207.45659,424.70578
197.92686,412.28214
197.64044,399.3246
205.42592,327.4731
204.30579,316.99075
214.32834,270.627
212.60693,225.8553
207.68564,191.875
214.35437,164.25308
226.42905,187.07625
256.6822,236.3873
260.57776,256.253
270.0621,249.30704
263.89893,232.22311
239.56743,179.9024
229.75647,147.39192
218.97818,128.62454
190.31435,115.40654
189.5994,105.29726
192.26819,99.10916
194.99368,90.56319
190.74403,73.090324
271.3922,64.69208
258.38815,72.06929
257.39084,90.08139
256.44073,97.615906
262.26538,103.312225
263.4076,116.972115
231.15749,129.03699
220.79944,152.16042
212.0592,178.87651
187.93489,232.8016
180.35164,246.98592
188.95137,255.34845
196.18,237.6943
227.45372,187.9338
235.69328,165.055
240.68846,191.0817
235.61337,220.37091
233.03806,268.2113
244.56447,315.26172
245.23845,329.36826
251.2723,401.09467
252.9218,411.65536
243.05199,425.26422
256.8817,422.16855
263.11243,421.25787
262.62616,400.8305
269.12894,336.7702
272.54865,319.23816
273.41135,275.33405
276.40485,317.40366
279.06595,333.4541
284.02032,398.53857
280.86658,420.2597
287.14545,425.94205
306.50757,424.79163
296.02267,411.98364
298.19653,399.27927
303.0974,326.82422
302.5542,315.82233
312.99054,270.82266
312.22668,224.1098
302.11615,191.47389
310.14157,165.29648
322.79572,187.04337
353.47247,235.73685
358.823,255.22322
368.31485,248.39635
359.54272,229.48338
336.8167,179.8699
327.88727,147.25409
316.42545,127.59086
286.39563,114.30106
286.57373,103.42582
290.17712,97.72385
293.05566,89.61055
288.45404,71.625465
268.86063,60.6293
255.7024,68.18835
254.38966,86.35467
253.73521,93.90067
259.5639,99.77776
260.22818,113.345375
227.98654,125.39312
217.81137,148.7208
209.26883,175.94194
184.63531,230.6763
176.80745,244.81079
185.3787,253.28793
192.56569,235.29387
224.1492,184.86574
232.65073,161.85567
237.75461,188.59068
232.60269,217.99353
230.3952,265.87903
241.54884,313.12274
242.08017,327.5225
247.74615,399.91525
248.87372,410.73242
239.03038,424.2579
253.18184,421.2577
259.64014,420.4127
258.99188,399.74908
265.6091,334.82892
269.1505,317.50995
270.79572,272.93875
274.22455,315.65417
277.0292,331.68835
282.07153,397.48862
278.93,419.39856
285.71887,424.9394
304.9112,423.66583
294.14716,411.096
296.13596,398.13324
300.6943,324.8589
300.28986,313.49072
310.313,268.49475
309.527,221.80295
299.80298,188.75601
308.02594,161.9797
320.62964,183.7302
351.2345,233.506
356.72272,253.15927
366.3609,246.12016
357.51465,226.9789
334.2925,176.59167
325.5899,143.6514
313.97293,124.13606
283.6924,110.80082
284.0849,100.08115
287.56052,93.88535
290.38828,85.94162
286.02707,67.679726
194.53268,74.816986
182.45068,82.3639
180.52165,100.472305
182.02638,109.28286
184.5774,113.42384
187.12228,125.45514
158.53018,139.30011
147.34975,161.50403
138.01822,188.01088
116.02668,239.61491
108.224396,252.60866
117.19531,261.2654
123.2328,244.70668
153.71603,195.95929
162.04935,174.78925
166.75296,198.00406
160.93925,229.48514
159.31296,275.2943
170.0303,320.65417
171.15985,334.81955
179.83517,402.90173
179.83293,413.2726
171.24457,426.60895
184.82263,424.56354
190.49284,421.77185
191.17142,401.89963
195.02304,339.1138
197.11655,324.4692
198.35745,281.2815
200.1659,322.09955
202.41559,337.17224
205.87827,401.16382
202.95474,420.4815
210.28903,426.2928
226.54144,426.52545
217.47232,413.81015
218.4935,401.61502
225.69754,331.98505
225.07455,321.27576
235.32767,277.17926
233.91986,232.00885
227.66724,198.95677
233.94318,173.6152
244.9169,195.92029
275.33954,242.66653
280.55737,261.82248
288.98615,254.8087
282.70395,237.93187
259.13507,188.57278
248.95601,157.17807
238.48509,138.42282
211.09195,124.921005
210.63103,113.93095
213.02869,108.15888
215.20128,99.910904
210.22473,83.39578
246.3757,68.82487
233.8631,76.1745
231.94029,93.86026
232.17226,102.50094
235.69409,108.1859
237.58017,120.70331
207.86597,132.38329
196.77855,155.52599
188.21521,182.8628
165.3451,234.92194
157.87906,249.377
166.07639,257.22498
172.87994,239.86133
203.0818,191.12167
211.87225,168.87761
216.37984,192.72299
211.16348,223.17657
208.84412,270.93417
219.86166,316.33447
220.57074,331.80225
226.77177,400.31805
227.54466,411.7672
218.4202,423.97052
231.9914,421.99777
239.04144,420.61447
238.64836,400.0041
244.31746,337.02783
247.26071,321.14587
249.23215,277.0579
251.33226,319.09283
254.7217,333.75116
259.05408,399.84006
255.91286,419.68695
263.24286,425.20343
280.73013,424.53238
270.21906,412.56653
272.05383,399.0818
277.23718,327.9156
277.31076,317.27176
287.29865,271.91833
286.36688,226.3267
277.85114,193.52933
285.89203,168.59875
296.3177,189.77548
326.94006,238.24756
332.7121,257.48444
341.28845,250.0303
333.83093,233.05795
309.88605,183.29147
301.49127,151.15927
290.16922,132.25818
261.8535,118.99529
262.21454,107.82451
264.4986,102.22839
266.9402,94.20148
262.27505,76.95063
181.69803,56.665882
168.28908,65.23247
165.34149,84.18885
167.8244,93.60627
170.33945,98.20051
172.29065,109.71758
142.34586,122.97528
131.49777,146.10416
122.64749,174.9935
98.4051,230.30774
91.254845,243.31036
99.81485,253.42137
106.20376,235.09212
137.38303,183.07722
146.35417,160.54791
150.60336,186.74135
146.08977,218.88992
145.0396,265.69095
155.63113,312.7223
155.64807,328.57648
163.19186,400.05893
163.24791,410.91754
153.36644,423.27985
168.29721,423.36444
174.60886,421.06256
174.87067,399.0818
177.961,332.51556
181.14232,318.0289
185.32632,272.22064
188.73611,315.55142
191.41182,331.14423
194.88208,398.37552
191.28316,419.51462
200.42825,424.54257
217.06749,424.56326
207.04324,412.4676
206.89124,398.75864
213.88269,325.02106
212.6842,314.146
222.26828,267.25372
220.80144,221.78578
216.17932,187.42032
222.63167,159.16135
234.42598,182.14697
265.19824,232.68571
269.76355,253.64622
279.21173,245.924
272.82162,228.39194
248.03279,174.51529
238.66309,141.00696
227.60193,122.3053
198.29974,109.2078
197.80003,99.24054
200.51202,92.43934
203.11816,84.18717
199.24951,66.14646
248.01897,60.361553
235.18585,67.611786
233.34027,86.41618
233.63626,94.89038
237.36203,100.67023
239.14156,112.81068
208.84003,125.02544
197.53806,148.42645
189.03119,176.45474
165.3491,230.57854
157.48376,244.89644
166.16034,253.29636
173.26218,235.35667
204.53241,185.4431
212.59207,163.06926
217.27716,187.3226
211.746,218.50851
209.70648,266.91092
221.47137,313.1598
222.66138,328.55023
229.19705,399.1462
229.4701,411.03662
220.59622,423.5149
235.09892,421.50388
242.05453,420.04578
242.03749,398.68658
247.30756,334.00378
250.30704,318.02988
250.799,273.2339
252.36417,315.80994
255.75752,330.6075
259.99908,397.9528
256.81406,419.13147
264.23444,424.24802
282.67017,424.03845
271.89972,411.33417
273.92828,397.91437
279.1679,324.75525
279.59048,313.66525
290.11005,268.12167
289.7749,221.67831
281.034,187.9527
288.9362,163.00241
298.92963,184.22186
330.12366,233.9039
336.49506,253.6847
345.34308,245.72122
337.67096,228.03763
313.0633,176.55219
304.48407,143.8146
293.0617,125.01076
264.04947,111.33938
265.0337,100.58298
267.19946,94.57155
269.63092,86.18216
264.93225,68.4863
165.7654,60.02249
152.17076,69.157684
149.48532,86.87732
152.1242,97.10379
154.15086,101.830925
155.5725,112.97937
126.89329,126.18216
116.312874,149.3753
107.216866,177.41794
83.1868,231.96693
76.40677,244.80518
84.80367,254.52863
90.78546,236.62965
121.97351,185.34055
131.11118,163.5181
134.97595,188.85632
130.51862,220.73134
129.16571,267.24353
139.55539,313.6034
139.72313,329.88135
147.17789,399.9693
147.27638,410.66714
137.35577,423.06677
152.53079,422.67975
158.54463,420.98694
158.82175,398.98758
161.66,333.31442
164.89322,319.2221
169.40018,273.33167
172.66255,316.5162
175.65062,331.23145
178.81003,398.75146
175.60428,419.57443
183.90703,423.91754
200.57933,423.97827
191.24445,412.26306
190.30386,398.37946
197.9214,326.25226
196.16125,315.61313
205.79373,268.3156
204.1279,223.5606
199.8494,189.54025
206.67151,161.49004
218.72702,184.4906
248.54916,234.34694
253.01614,254.52156
262.35706,247.45753
256.00864,229.85638
231.94403,177.34471
222.18158,144.24434
211.45404,125.20836
182.04999,112.01266
181.5062,102.48304
184.37732,95.57297
186.82285,87.12083
182.48694,69.52905
222.45169,58.588226
209.28622,66.34627
206.7738,84.93832
207.13686,94.03414
210.76035,99.367226
212.83266,111.39852
183.44867,123.65683
171.92844,147.76378
162.70602,174.76173
138.68443,229.57231
131.51231,242.96867
140.38136,251.50642
146.94637,234.4236
178.56479,183.80655
186.98174,161.5286
191.51477,185.95398
186.00333,218.2428
184.15628,266.07013
196.00726,312.034
196.83264,327.61273
204.13919,398.3569
204.41455,410.2237
195.61737,422.818
209.12993,421.06253
216.0369,419.47537
216.1366,397.98303
220.78351,332.8973
223.33017,317.66705
224.9435,272.09293
227.50186,315.14896
230.641,329.97375
234.2294,397.7107
230.30408,418.53958
238.26378,424.0683
256.4688,423.46262
246.44376,410.28995
247.50641,397.35657
253.66139,323.9268
253.00133,312.53903
263.9231,266.90533
263.33316,220.59114
255.18974,187.16257
262.72266,161.69353
273.37436,182.88936
305.04474,233.33498
310.54156,253.26361
319.14163,244.90736
312.3749,228.22939
287.69537,175.19305
278.4646,142.6023
267.7823,122.69499
238.61124,109.692986
238.21843,98.93816
241.1527,93.418396
244.15068,85.021515
239.34981,67.53438
236.79207,91.00382
225.2559,97.75592
223.8385,113.77117
224.363,122.15489
228.40738,127.16951
228.95338,140.43126
201.94781,152.17401
191.40869,173.11005
182.50375,198.80176
162.16592,246.42792
155.05713,259.23242
162.27304,266.74237
168.18234,250.3303
196.3663,205.83818
205.5199,185.05865
209.9443,206.51642
204.5669,235.65048
202.07867,281.24768
212.84282,324.063
213.23724,338.57135
219.91846,402.18427
220.83507,412.55466
212.1352,425.30725
224.2278,421.92508
231.15509,420.8321
230.452,402.0109
236.14488,343.39832
238.6659,328.49323
239.88165,286.65082
241.79967,326.59155
244.98286,339.89694
249.36618,401.6564
246.20393,419.67072
252.21436,425.98868
268.7891,425.04892
259.60278,414.1408
260.88947,401.26605
266.78345,334.77588
265.95526,325.11414
276.1056,282.1345
274.72015,238.95921
266.01123,207.70282
273.73462,184.7662
284.7904,204.60527
313.85883,249.7008
318.4632,266.56744
326.7234,260.3186
320.06256,245.26268
297.23923,199.70827
289.16342,169.52132
278.81848,151.26988
251.7863,138.8848
251.2762,126.96469
253.81577,122.166504
255.52753,114.2787
251.2939,98.76099
261.91357,69.197815
249.73567,76.229935
248.1356,93.834366
247.70985,101.84273
252.21913,107.44801
253.97351,120.28552
223.24539,133.0569
212.09549,155.72595
203.43907,182.707
180.07448,235.22809
172.48177,249.05649
180.97995,256.8045
188.03015,239.82356
218.67981,191.11183
227.2377,168.99902
232.22713,193.63913
226.17526,223.47845
223.73029,271.1708
235.49345,317.11722
236.39476,330.81396
243.0406,400.61575
244.21513,411.8273
235.21703,425.05765
248.65105,422.32217
255.0282,420.55917
254.96843,400.5612
260.61923,337.32312
263.87347,320.93152
264.1523,277.5193
266.37592,319.146
269.3726,334.2021
273.76428,398.7564
270.38184,419.7396
277.08124,425.3569
295.65436,424.6681
285.205,411.97418
287.51764,399.2546
292.4478,328.1713
292.4132,317.11493
303.53528,272.8808
302.9024,226.76959
292.60046,194.01187
300.35934,169.13867
312.0744,190.3722
342.68945,238.15256
348.40884,257.40768
357.2434,250.32455
349.266,232.91159
326.22845,183.46042
317.37677,151.22859
305.82166,131.88684
277.1531,118.38363
277.26434,107.75076
279.73456,101.564285
282.883,93.79514
278.31476,76.22055
228.0259,49.307007
213.49075,57.39108
211.18825,76.530235
212.25925,85.83234
215.91766,92.151436
217.29413,103.65532
186.8441,115.63707
175.64795,139.86873
166.9258,168.81113
141.4172,225.81131
134.32011,239.49258
143.02017,249.02539
149.82181,230.16452
181.85553,177.50107
190.4354,154.41684
195.18846,180.89032
189.81851,212.90308
188.65453,261.99432
199.90698,308.76288
200.25488,325.36084
206.33028,398.7986
206.45792,410.6358
197.48946,423.26797
211.25693,421.8636
219.03793,420.6914
218.43375,398.40955
223.87039,331.07196
226.638,315.34732
230.57637,268.0498
234.219,312.84808
237.2572,328.4219
241.79955,398.09103
237.56395,419.64545
246.58119,425.05936
264.80807,424.43204
254.0744,411.48322
255.0269,397.75958
260.14288,321.5672
259.66122,309.70065
269.56293,262.69135
268.50415,216.25888
261.4508,181.94705
269.25427,154.40045
280.4033,176.14134
311.813,229.15576
317.92822,249.96498
327.03918,241.02888
319.82568,223.05597
294.24622,168.8248
285.653,134.85225
274.36682,115.19744
244.07237,102.06825
244.09079,91.2517
247.01932,85.027664
249.8696,77.06367
245.82857,58.436752
181.16881,64.45986
168.25674,72.81468
165.58792,91.611725
167.74326,100.73667
170.16571,105.04879
172.56676,116.729095
